"4840620","THINK TANK #1 CVR B EKEDAL",,"2.65",,,"IMAGE COMICS"
"4840621","THINK TANK SELF LOATHING NARCISSIST MED T/S ",,"18.10",,,"IMAGE COMICS"
"4840622","THINK TANK SELF LOATHING NARCISSIST LG T/S ",,"18.10",,,"IMAGE COMICS"
"4840623","THINK TANK SELF LOATHING NARCISSIST XL T/S ",,"18.10",,,"IMAGE COMICS"
"4840624","THINK TANK SELF LOATHING NARCISSIST XXL T/S ",,"18.10",,,"IMAGE COMICS"
"4840625","WOLF #3 ",,"2.35",,,"IMAGE COMICS"
"4840626","ABSOLUTE PROOF HC 01 ","our price","16.31","reduced from","22.50","IMAGE COMICS"
"4840627","ELEPHANTMEN 2260 TP 03 LEARNING TO BE HUMAN ","our price","9.42","reduced from","12.99","IMAGE COMICS"
"4840628","EMPTY TP 01","our price","5.44","reduced from","7.50","IMAGE COMICS"
"4840629","FROM UNDER MOUNTAINS #1 ",,"1.99",,,"IMAGE COMICS"
"4840630","LAZARUS #20 ",,"2.35",,,"IMAGE COMICS"
"4840631","MATERIAL TP 01 ","our price","5.44","reduced from","7.50","IMAGE COMICS"
"4840632","MYTHIC #5 ",,"1.99",,,"IMAGE COMICS"
"4840633","OUTCAST BY KIRKMAN & AZACETA TP 02 ","our price","7.97","reduced from","10.99","IMAGE COMICS"
"4840634","POSTAL #7 CVR A SEJIC",,"2.65",,,"IMAGE COMICS"
"4840635","POSTAL #7 CVR B GOODHART",,"2.65",,,"IMAGE COMICS"
"4840636","POSTAL #4 COMICPALOOZA UNSIGNED CVR",,"6.25",,,"IMAGE COMICS"
"4840637","POSTAL #4 COMICPALOOZA SGN CVR",,"12.50",,,"IMAGE COMICS"
"4840638","RASPUTIN #9 ",,"2.35",,,"IMAGE COMICS"
"4840639","ROCHE LIMIT CLANDESTINY #5",,"2.35",,,"IMAGE COMICS"
"4840640","SELF-OBSESSED TP ","our price","5.44","reduced from","7.50","IMAGE COMICS"
"4840641","SOUTHERN BASTARDS HC 01 ","our price","16.31","reduced from","22.50","IMAGE COMICS"
"4840642","STRANGE GIRL OMNIBUS TP ","our price","14.14","reduced from","19.50","IMAGE COMICS"
"4840643","THEYRE NOT LIKE US #8 ",,"1.99",,,"IMAGE COMICS"
"4840644","WALKING DEAD HC 12 ","our price","18.84","reduced from","25.99","IMAGE COMICS"
"4840645","RAT QUEENS DLX HC 01 ",,"22.50",,,"IMAGE COMICS"
"4840646","BEAST GN ",,"9.99",,,"IMAGE COMICS"
"4840647","BIRTHRIGHT TP 01 HOMECOMING  ",,"6.25",,,"IMAGE COMICS"
"4840648","BLACK SCIENCE TP 01 HOW TO FALL FOREVER  ",,"6.25",,,"IMAGE COMICS"
"4840649","BLACK SCIENCE TP 02 WELCOME NOWHERE ",,"8.99",,,"IMAGE COMICS"
"4840650","CHANGE TP  ",,"8.99",,,"IMAGE COMICS"
"4840651","DEADLY CLASS TP 01 REAGAN YOUTH  ",,"6.25",,,"IMAGE COMICS"
"4840652","DEADLY CLASS TP 02 KIDS OF THE BLACK HOLE  ",,"8.99",,,"IMAGE COMICS"
"4840653","DESCENDER #1 2ND PTG ",,"1.99",,,"IMAGE COMICS"
"4840654","DESCENDER #2  ",,"1.99",,,"IMAGE COMICS"
"4840655","DESCENDER #3  ",,"1.99",,,"IMAGE COMICS"
"4840656","DESCENDER #4  ",,"1.99",,,"IMAGE COMICS"
"4840657","DESCENDER #5  ",,"1.99",,,"IMAGE COMICS"
"4840658","EMITOWN TP 01 ",,"15.25",,,"IMAGE COMICS"
"4840659","EMITOWN TP 02 ",,"15.25",,,"IMAGE COMICS"
"4840660","HEATHENTOWN GN (NEW PTG) ",,"8.25",,,"IMAGE COMICS"
"4840661","INVISIBLE REPUBLIC TP 01 ",,"6.25",,,"IMAGE COMICS"
"4840662","KINSKI TP ",,"8.99",,,"IMAGE COMICS"
"4840663","LOW TP 01 THE DELIRIUM OF HOPE  ",,"6.25",,,"IMAGE COMICS"
"4840664","NOT MY BAG GN ",,"8.25",,,"IMAGE COMICS"
"4840665","IMAGE FIRSTS PROOF #1  ",,"0.75",,,"IMAGE COMICS"
"4840666","PROOF TP 01 GOATSUCKER ",,"6.25",,,"IMAGE COMICS"
"4840667","PROOF TP 02 ",,"8.25",,,"IMAGE COMICS"
"4840668","PROOF TP 03 THUNDERBIRDS ARE GO ",,"8.99",,,"IMAGE COMICS"
"4840669","PROOF TP 04 JULIA ",,"10.75",,,"IMAGE COMICS"
"4840670","PROOF TP 05 BLUE FAIRIES ",,"10.75",,,"IMAGE COMICS"
"4840671","PROOF TP 06 ENDANGERED ",,"10.75",,,"IMAGE COMICS"
"4840672","REVIVAL TP 01 YOU`RE AMONG FRIENDS ",,"8.25",,,"IMAGE COMICS"
"4840673","REVIVAL TP 02 LIVE LIKE YOU MEAN IT ",,"8.99",,,"IMAGE COMICS"
"4840674","REVIVAL TP 03 A FARAWAY PLACE  ",,"8.99",,,"IMAGE COMICS"
"4840675","REVIVAL TP 04 ESCAPE TO WISCONSIN ",,"10.75",,,"IMAGE COMICS"
"4840676","REVIVAL TP 05 GATHERING OF WATERS ",,"8.99",,,"IMAGE COMICS"
"4840677","SOUTHERN BASTARDS TP 01 HERE WAS A MAN  ",,"6.25",,,"IMAGE COMICS"
"4840678","SOUTHERN BASTARDS TP 02 GRIDIRON  ",,"6.25",,,"IMAGE COMICS"
"4840679","STRAY BULLETS UBER ALLES ED TP  ",,"33.75",,,"IMAGE COMICS"
"4840680","THINK TANK TP 01 ",,"8.99",,,"IMAGE COMICS"
"4840681","THINK TANK TP 02 ",,"8.99",,,"IMAGE COMICS"
"4840682","THINK TANK TP 03 ",,"8.99",,,"IMAGE COMICS"
"4840683","TITHE TP 01 ",,"8.99",,,"IMAGE COMICS"
"4840685","ASSASSINS CREED SER 4 SHAY CORMAC AF   ",,"10.99",,,"MCFARLANE"
"4840686","ASSASSINS CREED SER 4 ARNO TODD VER AF   ",,"10.99",,,"MCFARLANE"
"4840687","ASSASSINS CREED SER 4 ARNO EAGLE VISION AF   ",,"10.99",,,"MCFARLANE"
"4840689","HALO 5 GUARDIANS SER 1 MASTER CHIEF AF   ",,"11.90",,,"MCFARLANE"
"4840690","HALO 5 GUARDIANS SER 1 SPARTAN LOCKE AF   ",,"11.90",,,"MCFARLANE"
"4840691","HALO 5 GUARDIANS SER 1 ATHLON SPARTAN AF   ",,"11.90",,,"MCFARLANE"
"4840692","HALO 5 GUARDIANS SER 1 SPARTAN 5 AF   ",,"11.90",,,"MCFARLANE"
"4840693","HALO 5 GUARDIANS SER 1 SPARTAN 2 AF   ",,"11.90",,,"MCFARLANE"
"4840694","HALO 5 GUARDIANS SER 1 SPARTAN 3 AF   ",,"11.90",,,"MCFARLANE"
"4840696","INVINCIBLE IRON MAN #1 ",,"2.65",,,"MARVEL COMICS"
"4840697","INVINCIBLE IRON MAN #1 BLANK VAR ",,"2.65",,,"MARVEL COMICS"
"4840698","INVINCIBLE IRON MAN #1 COSPLAY 1-15 VAR ",,"4.99",,,"MARVEL COMICS"
"4840699","INVINCIBLE IRON MAN #1 A VAR ",,"2.65",,,"MARVEL COMICS"
"4840700","INVINCIBLE IRON MAN #1 CLASSIC 1-25 VAR ",,"9.99",,,"MARVEL COMICS"
"4840701","INVINCIBLE IRON MAN #1 DESIGN 1-25 VAR ",,"9.99",,,"MARVEL COMICS"
"4840702","INVINCIBLE IRON MAN #1 B VAR 1-25",,"9.99",,,"MARVEL COMICS"
"4840703","INVINCIBLE IRON MAN #1 YOUNG VAR ",,"4.99",,,"MARVEL COMICS"
"4840704","INVINCIBLE IRON MAN #1 ACTION FIGURE VAR ",,"4.99",,,"MARVEL COMICS"
"4840705","INVINCIBLE IRON MAN #1 6 YOUNG GUNS VAR SET",,"14.50",,,"MARVEL COMICS"
"4840711","CAPTAIN AMERICA WHITE #1 ",,"3.33",,,"MARVEL COMICS"
"4840712","CAPTAIN AMERICA WHITE #1 SALE 1-20 VAR ",,"8.99",,,"MARVEL COMICS"
"4840713","CAPTAIN AMERICA WHITE #1 INHUMAN 50TH ANN.1-50",,"19.99",,,"MARVEL COMICS"
"4840714","CAPTAIN AMERICA WHITE #1 ASRAR 1-25 VAR ",,"9.99",,,"MARVEL COMICS"
"4840715","CAPTAIN AMERICA WHITE #1 YOUNG VAR ",,"4.99",,,"MARVEL COMICS"
"4840716","CAPTAIN AMERICA WHITE #2 ",,"2.65",,,"MARVEL COMICS"
"4840717","CAPTAIN AMERICA WHITE #2 VAR ",,"2.65",,,"MARVEL COMICS"
"4840718","SECRET WARS #7  ",,"3.33",,,"MARVEL COMICS"
"4840719","SECRET WARS #7  BIANCHI CONNECTING VAR 1-20",,"3.33",,,"MARVEL COMICS"
"4840720","SECRET WARS #7  ACTION FIGURE VAR ",,"4.99",,,"MARVEL COMICS"
"4840721","SECRET WARS #7  STACEY LEE VAR ",,"3.33",,,"MARVEL COMICS"
"4840722","SECRET WARS #7  RIBIC 1-25 VAR ",,"9.99",,,"MARVEL COMICS"
"4840723","SECRET WARS #7  CLASSIC 1-25 VAR ",,"9.99",,,"MARVEL COMICS"
"4840724","RED SKULL #3  ",,"2.65",,,"MARVEL COMICS"
"4840725","AGE OF ULTRON VS MARVEL ZOMBIES #4 ",,"2.65",,,"MARVEL COMICS"
"4840726","RUNAWAYS #4 ",,"2.65",,,"MARVEL COMICS"
"4840727","ULTIMATE END #5  ",,"2.65",,,"MARVEL COMICS"
"4840728","GHOST RACERS #4 ",,"2.65",,,"MARVEL COMICS"
"4840729","GHOST RACERS #4 ALEJANDRA BLAZE 1-25 VAR ",,"9.99",,,"MARVEL COMICS"
"4840730","INHUMANS ATTILAN RISING #5 ",,"2.65",,,"MARVEL COMICS"
"4840731","INHUMANS ATTILAN RISING #5 DESIGN 1-25 VAR ",,"9.99",,,"MARVEL COMICS"
"4840732","SECRET WARS JOURNAL #5  ",,"2.65",,,"MARVEL COMICS"
"4840733","CIVIL WAR #4 ",,"2.65",,,"MARVEL COMICS"
"4840734","SPIDER-ISLAND #4  ",,"2.65",,,"MARVEL COMICS"
"4840735","SPIDER-VERSE #5 ",,"2.65",,,"MARVEL COMICS"
"4840736","SPIDER-VERSE #5 VAR 1-25",,"9.99",,,"MARVEL COMICS"
"4840737","A. SPIDER-MAN RENEW YOUR VOWS #5 ",,"2.65",,,"MARVEL COMICS"
"4840738","A. SPIDER-MAN RENEW YOUR VOWS #5 1-25 B'SHAW VAR ",,"9.99",,,"MARVEL COMICS"
"4840739","A. SPIDER-MAN RENEW YOUR VOWS #5 1-100 QUESADA ",,"34.99",,,"MARVEL COMICS"
"4840740","A. SPIDER-MAN RENEW YOUR VOWS #5 1-200 QU'' B&W ",,"64.99",,,"MARVEL COMICS"
"4840741","HOUSE OF M #3 ",,"2.65",,,"MARVEL COMICS"
"4840742","HOUSE OF M #3 VAR 1-25",,"9.99",,,"MARVEL COMICS"
"4840743","AGE OF APOCALYPSE #4 ",,"2.65",,,"MARVEL COMICS"
"4840744","KORVAC SAGA #4 ",,"2.65",,,"MARVEL COMICS"
"4840745","A-FORCE #5 ",,"2.65",,,"MARVEL COMICS"
"4840746","GIANT SIZE LITTLE MARVEL AVX #4 ",,"2.65",,,"MARVEL COMICS"
"4840747","E IS FOR EXTINCTION #4 ",,"2.65",,,"MARVEL COMICS"
"4840748","X-TINCTION AGENDA #4 ",,"2.65",,,"MARVEL COMICS"
"4840749","X-MEN 92 #4 ",,"3.33",,,"MARVEL COMICS"
"4840750","X-MEN 92 #4 NAKAYAMA VAR 1-25",,"9.99",,,"MARVEL COMICS"
"4840751","CAPTAIN MARVEL AND CAROL CORPS #4 ",,"2.65",,,"MARVEL COMICS"
"4840752","ARMOR WARS #5 ",,"2.65",,,"MARVEL COMICS"
"4840753","YEARS OF FUTURE PAST #5 ",,"2.65",,,"MARVEL COMICS"
"4840754","MRS DEADPOOL AND HOWLING COMMANDOS #4 ",,"2.65",,,"MARVEL COMICS"
"4840755","MRS DEADPOOL AND HOWLING COMMANDOS #4 1-25 ",,"9.99",,,"MARVEL COMICS"
"4840756","FUTURE IMPERFECT #5 ",,"2.65",,,"MARVEL COMICS"
"4840757","OLD MAN LOGAN #5 ",,"2.65",,,"MARVEL COMICS"
"4840758","INFERNO #5 ",,"2.65",,,"MARVEL COMICS"
"4840759","PLANET HULK #5 ",,"2.65",,,"MARVEL COMICS"
"4840760","GUARDIANS OF KNOWHERE #4 ",,"2.65",,,"MARVEL COMICS"
"4840761","GUARDIANS OF KNOWHERE #4 YOUNG CONNECTING ",,"4.99",,,"MARVEL COMICS"
"4840762","MODOK ASSASSIN #5  ",,"2.65",,,"MARVEL COMICS"
"4840763","SECRET WARS 2099 #5  ",,"2.65",,,"MARVEL COMICS"
"4840764","STAR WARS #10 ",,"2.65",,,"MARVEL COMICS"
"4840765","STAR WARS #10 IMMONEN SKETCH 1-100 VAR ",,"34.99",,,"MARVEL COMICS"
"4840766","STAR WARS #10 ACTION FIGURE VAR ",,"4.99",,,"MARVEL COMICS"
"4840767","JOURNEY STAR WARS FASE #1  ",,"2.65",,,"MARVEL COMICS"
"4840768","JOURNEY STAR WARS FASE #1  MOVIE 1-25 VAR ",,"9.99",,,"MARVEL COMICS"
"4840769","JOURNEY STAR WARS FASE #1  CHECCHETTO 1-25 VAR ",,"9.99",,,"MARVEL COMICS"
"4840770","JOURNEY STAR WARS FASE #1  HYPERSPACE 1-20 VAR ",,"8.99",,,"MARVEL COMICS"
"4840771","JOURNEY STAR WARS FASE #1  BLANK VAR ",,"2.65",,,"MARVEL COMICS"
"4840772","JOURNEY STAR WARS FASE #2  ",,"2.65",,,"MARVEL COMICS"
"4840773","JOURNEY STAR WARS FASE #2  MOVIE 1-25 VAR ",,"9.99",,,"MARVEL COMICS"
"4840774","JOURNEY STAR WARS FASE #2  VAR 1-25",,"9.99",,,"MARVEL COMICS"
"4840775","STAR WARS LANDO #5  ",,"2.65",,,"MARVEL COMICS"
"4840776","KANAN #6 ",,"2.65",,,"MARVEL COMICS"
"4840777","DARTH VADER #11 ",,"2.65",,,"MARVEL COMICS"
"4840778","TRUE BELIEVERS THOR #1 ",,"0.75",,,"MARVEL COMICS"
"4840779","TRUE BELIEVERS SPIDER-GWEN #1 ",,"0.75",,,"MARVEL COMICS"
"4840780","TRUE BELIEVERS BLACK WIDOW #1 ",,"0.75",,,"MARVEL COMICS"
"4840781","TRUE BELIEVERS CAPTAIN MARVEL #1 ",,"0.75",,,"MARVEL COMICS"
"4840782","TRUE BELIEVERS MS MARVEL #1 ",,"0.75",,,"MARVEL COMICS"
"4840783","TRUE BELIEVERS SHE-HULK #1 ",,"0.75",,,"MARVEL COMICS"
"4840784","TRUE BELIEVERS SILK #1 ",,"0.75",,,"MARVEL COMICS"
"4840785","TRUE BELIEVERS PRINCESS LEIA #1 ",,"0.75",,,"MARVEL COMICS"
"4840786","TRUE BELIEVERS SPIDER-WOMAN #1 ",,"0.75",,,"MARVEL COMICS"
"4840787","TRUE BELIEVERS UNBEATABLE SQUIRREL GIRL #1 ",,"0.75",,,"MARVEL COMICS"
"4840788","DAREDEVIL #18 ",,"2.65",,,"MARVEL COMICS"
"4840789","DEADPOOL VS THANOS #1  ",,"2.65",,,"MARVEL COMICS"
"4840790","DEADPOOL VS THANOS #1  ACTION FIGURE VAR ",,"4.99",,,"MARVEL COMICS"
"4840791","DEADPOOL VS THANOS #1  LIM VAR UNLIMITED",,"2.65",,,"MARVEL COMICS"
"4840792","DEADPOOL VS THANOS #2  ",,"2.65",,,"MARVEL COMICS"
"4840793","DEADPOOL VS THANOS #2  LIM VAR UNLIMITED",,"2.65",,,"MARVEL COMICS"
"4840794","GROOT #4 ",,"2.65",,,"MARVEL COMICS"
"4840795","DARK TOWER DRAWING OF THREE LADY OF SHADOWS #1  ",,"2.65",,,"MARVEL COMICS"
"4840796","FIGMENT 2 #1  ",,"2.65",,,"MARVEL COMICS"
"4840797","FIGMENT 2 #1  ACTION FIGURE VAR ",,"2.65",,,"MARVEL COMICS"
"4840798","FIGMENT 2 #1  CLASSIC DISNEY IMAGE VAR UNLTD",,"2.65",,,"MARVEL COMICS"
"4840799","MARVEL UNIVERSE ULT SPIDER-MAN W.WARRIORS #11 ",,"1.99",,,"MARVEL COMICS"
"4840800","MARVEL UNIVERSE AVENGERS ASS. SEASON TWO #11 ",,"1.99",,,"MARVEL COMICS"
"4840801","MIRACLEMAN BY GAIMAN/BUCKINGH' #1 ",,"3.33",,,"MARVEL COMICS"
"4840802","MIRACLEMAN BY GAIMAN/BUCKINGH' #1 1-100 QUESAD",,"34.99",,,"MARVEL COMICS"
"4840803","MIRACLEMAN BY GAIMAN/BUCKINGH' #1 BIANCHI 1-25 ",,"9.99",,,"MARVEL COMICS"
"4840804","MIRACLEMAN BY GAIMAN/BUCKINGH' #1 JAM 1-50VAR ",,"19.99",,,"MARVEL COMICS"
"4840805","MIRACLEMAN BY GAIMAN/BUCKINGH' #2 ",,"3.33",,,"MARVEL COMICS"
"4840806","MIRACLEMAN BY GAIMAN/BUCKINGH' #2 CHO 1-25 VAR ",,"9.99",,,"MARVEL COMICS"
"4840807","MIRACLEMAN BY GAIMAN/BUCKINGH' #2 POPE 1-25 VAR ",,"9.99",,,"MARVEL COMICS"
"4840808","QUAKE SHIELD 50TH ANNIVERSARY #1 ",,"2.65",,,"MARVEL COMICS"
"4840809","QUAKE SHIELD 50TH ANNIV #1 WARD VAR UNLTD",,"2.65",,,"MARVEL COMICS"
"4840810","QUAKE SHIELD 50TH ANNIV #1 ACTION FIGURE VAR ",,"4.99",,,"MARVEL COMICS"
"4840811","MOCKINGBIRD SHIELD 50TH ANNIVERSARY #1 ",,"3.33",,,"MARVEL COMICS"
"4840812","MOCKINGBIRD SHIELD 50TH ANNIV #1 WARD VAR UNLTD",,"3.33",,,"MARVEL COMICS"
"4840813","MOCKINGBIRD SHIELD 50TH ANNIV #1 ACTION FIG VAR ",,"4.99",,,"MARVEL COMICS"
"4840814","FURY SHIELD 50TH ANNIVERSARY #1 ",,"2.65",,,"MARVEL COMICS"
"4840815","FURY SHIELD 50TH ANNIV #1 WARD VAR UNLTD",,"2.65",,,"MARVEL COMICS"
"4840816","FURY SHIELD 50TH ANNIV #1 ACTION FIGURE VAR ",,"4.99",,,"MARVEL COMICS"
"4840817","CAVALRY SHIELD 50TH ANNIVERSARY #1 ",,"2.65",,,"MARVEL COMICS"
"4840818","CAVALRY SHIELD 50TH ANNIV #1 WARD VAR UNLTD",,"2.65",,,"MARVEL COMICS"
"4840819","CAVALRY SHIELD 50TH ANNIV #1 ACTION FIGURE VAR ",,"4.99",,,"MARVEL COMICS"
"4840820","AGENT CARTER SHIELD 50TH ANNIVERSARY #1 ",,"2.65",,,"MARVEL COMICS"
"4840821","AGENT CARTER SHIELD 50TH ANNIV #1 WARD VAR UNLTD",,"2.65",,,"MARVEL COMICS"
"4840822","AGENT CARTER SHIELD 50TH ANNIV #1 ACTION FIG.VAR ",,"4.99",,,"MARVEL COMICS"
"4840823","SHIELD #10 ",,"2.65",,,"MARVEL COMICS"
"4840824","MMW SUB MARINER HC 07","our price","40.59","reduced from","55.99","MARVEL COMICS"
"4840825","MMW SUB MARINER HC 07 DM VAR 227","our price","40.59","reduced from","55.99","MARVEL COMICS"
"4840826","GUARDIANS OF GALAXY HC 02","our price","18.84","reduced from","25.99","MARVEL COMICS"
"4840827","STAR WARS DARTH VADER TP 01 VADER","our price","10.87","reduced from","14.99","MARVEL COMICS"
"4840828","HOWARD THE DUCK TP 00 WHAT THE DUCK","our price","9.42","reduced from","12.99","MARVEL COMICS"
"4840829","BLACK WIDOW TP 03 LAST DAYS","our price","13.77","reduced from","18.99","MARVEL COMICS"
"4840830","LOKI AGENT OF ASGARD TP 03 LAST DAYS","our price","9.79","reduced from","13.50","MARVEL COMICS"
"4840831","PUNISHER TP 03 LAST DAYS","our price","13.77","reduced from","18.99","MARVEL COMICS"
"4840832","MAGNETO TP 04 LAST DAYS","our price","7.24","reduced from","9.99","MARVEL COMICS"
"4840833","SHIELD BY LEE AND KIRBY COMPLETE COLLECTION TP","our price","13.77","reduced from","18.99","MARVEL COMICS"
"4840834","AVENGERS NO MORE BULLYING TP","our price","7.97","reduced from","10.99","MARVEL COMICS"
"4840835","AGE OF ULTRON COLORING BOOK TP","our price","4.34","reduced from","5.99","MARVEL COMICS"
"4840836","AMAZING SPIDER-MAN TP 05 SPIRAL","our price","9.42","reduced from","12.99","MARVEL COMICS"
"4840837","DEATHLOK TP 02 MAN VERSUS MACHINE","our price","8.69","reduced from","11.99","MARVEL COMICS"
"4840838","MOON KNIGHT TP 03 IN NIGHT","our price","9.42","reduced from","12.99","MARVEL COMICS"
"4840839","GEORGE ROMEROS EMPIRE OF DEAD ACT THREE TP","our price","10.87","reduced from","14.99","MARVEL COMICS"
"4840840","X-MEN AGE OF APOCALYPSE TP 02 REIGN","our price","18.84","reduced from","25.99","MARVEL COMICS"
"4840841","DAMAGE CONTROL TP COMPLETE COLLECTION (RES)","our price","18.84","reduced from","25.99","MARVEL COMICS"
"4840842","MILES MORALES ULTIMATE SPIDER-MAN ULT COLL TP 02","our price","18.84","reduced from","25.99","MARVEL COMICS"
"4840843","DEADPOOL CLASSIC TP 13 DEADPOOL TEAM UP","our price","18.84","reduced from","25.99","MARVEL COMICS"
"4840844","MAN THING BY STEVE GERBER COMPLETE COLL TP 01","our price","21.74","reduced from","29.99","MARVEL COMICS"
"4840845","MONSTER OF FRANKENSTEIN TP","our price","21.74","reduced from","29.99","MARVEL COMICS"
"4840846","GREENBERG THE VAMPIRE TP ","our price","8.69","reduced from","11.99","MARVEL COMICS"
"4840847","INFINITY WAR AFTERMATH TP","our price","21.74","reduced from","29.99","MARVEL COMICS"
"4840848","MARVEL S.H.SPECTULAR BY NAUCK COLORING POSTER ",,"7.57",,,"MARVEL COMICS"
"4840849","MARVEL SUPER HERO SPECTULAR BY NAUCK POSTER ",,"7.57",,,"MARVEL COMICS"
"4840850","INVINCIBLE IRON MAN #1 BY MARQUEZ POSTER ",,"7.57",,,"MARVEL COMICS"
"4840851","CAPTAIN AMERICA WHITE #2 BY SALE POSTER ",,"7.57",,,"MARVEL COMICS"
"4840852","FIGMENT 2 #1 BY CHRISTOPHER POSTER ",,"7.57",,,"MARVEL COMICS"
"4840853","MARVEL ANAD POSTER A ",,"7.57",,,"MARVEL COMICS"
"4840854","MARVEL ANAD POSTER B ",,"7.57",,,"MARVEL COMICS"
"4840855","MARVEL ANAD POSTER C ",,"7.57",,,"MARVEL COMICS"
"4840856","MARVEL ANAD POSTER D ",,"7.57",,,"MARVEL COMICS"
"4840857","CIVIL WAR INHUMANS 50TH ANN BRADSHAW POSTER ",,"7.57",,,"MARVEL COMICS"
"4840858","CEREBUS ARCHIVE 03 ",,"68.25",,,"AARDVARK VANAHEIM"
"4840859","RACHEL RISING #37",,"2.65",,,"ABSTRACT STUDIOS"
"4840860","RACHEL RISING TP 06 SECRETS KEPT","our price","9.42","reduced from","12.99","ABSTRACT STUDIOS"
"4840861","MEN OF MYSTERY #98",,"17.99",,,"AC COMICS"
"4840862","GIGANT HC ",,"8.99",,,"ADHOUSE BOOKS"
"4840863","ADVENTURES OF AERO GIRL TP",,"8.99",,,"ACTION LAB ENTERTAINMENT"
"4840864","ARCHON #2  MAIN CVR",,"2.65",,,"ACTION LAB ENTERTAINMENT"
"4840865","ARCHON #2  GILL VAR",,"3.33",,,"ACTION LAB ENTERTAINMENT"
"4840866","HERALD LOVECRAFT AND TESLA FINGERS TO THE BONE TP",,"6.25",,,"ACTION LAB ENTERTAINMENT"
"4840867","KIDS OF THE ROUND TABLE TP",,"8.99",,,"ACTION LAB ENTERTAINMENT"
"4840868","AWAKE #1",,"2.65",,,"ACTION LAB ENTERTAINMENT"
"4840869","AWAKE #1 SCHOENING VAR",,"3.33",,,"ACTION LAB ENTERTAINMENT"
"4840870","F1RST HERO FIGHT FOR YOUR LIFE #2  MAIN CVR",,"2.65",,,"ACTION LAB ENTERTAINMENT"
"4840871","F1RST HERO FIGHT FOR YOUR LIFE #2  HALLOWEEN VAR",,"2.65",,,"ACTION LAB ENTERTAINMENT"
"4840872","NUTMEG #4",,"2.65",,,"ACTION LAB ENTERTAINMENT"
"4840873","NUTMEG #4 HALLOWEEN VAR",,"2.65",,,"ACTION LAB ENTERTAINMENT"
"4840874","PRINCELESS RAVEN PIRATE PRINCESS #3 MAIN CVR",,"2.65",,,"ACTION LAB ENTERTAINMENT"
"4840875","PRINCELESS RAVEN PIRATE PRINCESS #3 HIGGINS ",,"2.65",,,"ACTION LAB ENTERTAINMENT"
"4840876","PRINCELESS RAVEN PIRATE PRINCESS #3 HALLOWEEN ",,"2.65",,,"ACTION LAB ENTERTAINMENT"
"4840877","PRINCELESS BE YOURSELF #4 ",,"2.65",,,"ACTION LAB ENTERTAINMENT"
"4840878","PRINCELESS BE YOURSELF #4  HALLOWEEN VAR",,"2.65",,,"ACTION LAB ENTERTAINMENT"
"4840879","VAMPLETS NIGHTMARE NURSERY HC 01 ",,"9.99",,,"ACTION LAB ENTERTAINMENT"
"4840880","VAMPLETS NIGHTMARE NURSERY HC 02 ",,"9.99",,,"ACTION LAB ENTERTAINMENT"
"4840881","VAMPLETS NIGHTMARE NURSERY HC 03 ",,"9.99",,,"ACTION LAB ENTERTAINMENT"
"4840886","FINAL PLAGUE TP  ",,"8.99",,,"ACTION LAB ENTERTAINMENT"
"4840887","NIGHT OF THE 80S UNDEAD TP  ",,"5.99",,,"ACTION LAB ENTERTAINMENT"
"4840888","SCUM O/T EARTH TP  ",,"7.40",,,"ACTION LAB ENTERTAINMENT"
"4840889","SOUTHERN DOG TP  ",,"8.99",,,"ACTION LAB ENTERTAINMENT"
"4840890","ZOMBIE TRAMP ONGOING TP 01  ",,"8.99",,,"ACTION LAB ENTERTAINMENT"
"4840891","ZOMBIE TRAMP ONGOING TP 02 SLEAZY RIDER  ",,"8.99",,,"ACTION LAB ENTERTAINMENT"
"4840892","ZOMBIE TRAMP ONGOING TP 03 BREAKING BATH  ",,"8.99",,,"ACTION LAB ENTERTAINMENT"
"4840893","PUPPETMASTER TP 01 OFFERING","our price","5.44","reduced from","7.50","ACTION LAB ENTERTAINMENT"
"4840894","PUPPET MASTER #7 MAIN CVR ",,"2.65",,,"ACTION LAB ENTERTAINMENT"
"4840895","PUPPET MASTER #7 DECAPITRON VAR ",,"3.33",,,"ACTION LAB ENTERTAINMENT"
"4840896","PUPPET MASTER #7 DECAPITRON SKETCH VAR ",,"3.33",,,"ACTION LAB ENTERTAINMENT"
"4840897","PUPPET MASTER #7 DECAPITRON PHOTO VAR ",,"3.33",,,"ACTION LAB ENTERTAINMENT"
"4840898","PUPPET MASTER HALLOWEEN SP ONE SHOT ",,"2.65",,,"ACTION LAB ENTERTAINMENT"
"4840899","GRAVEDIGGER #3  ",,"2.65",,,"ACTION LAB ENTERTAINMENT"
"4840900","HOLY F*CKED #1  ",,"2.65",,,"ACTION LAB ENTERTAINMENT"
"4840901","HOLY F*CKED #1  HALLOWEEN VAR ",,"2.65",,,"ACTION LAB ENTERTAINMENT"
"4840902","ZOMBIE TRAMP HALLOWEEN SP ONE SHOT ",,"2.65",,,"ACTION LAB ENTERTAINMENT"
"4840903","ZOMBIE TRAMP HALLOWEEN SP  TROM RISQUE VAR ",,"3.33",,,"ACTION LAB ENTERTAINMENT"
"4840904","ZOMBIE TRAMP HALLOWEEN SP  MCKAY RISQUE VAR ",,"3.33",,,"ACTION LAB ENTERTAINMENT"
"4840905","ZOMBIE TRAMP HALLOWEEN SP ONE SHOT MCKAY VAR ",,"3.33",,,"ACTION LAB ENTERTAINMENT"
